train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
-0.18470144271850586,-0.06027078628540039,0.11940295249223709,-0.02043270692229271,-0.03669271618127823,-0.0033974319230765104,0.2920551896095276,-0.006566507276147604,0.00911034643650055,-2.567408409959171e-05,-0.5743921399116516,0.05330848693847656,0.04024246335029602,0.18688936531543732,0.25316232442855835,-0.07378760725259781,0.11198368668556213,0.2527965009212494,0.1467909961938858,0.009744239039719105,-0.005173591896891594,0.32736650109291077,0.06493470072746277,-0.14629806578159332,0.09680436551570892,-0.01774456538259983,-0.1426931768655777
-0.19047832489013672,-0.04952573776245117,0.12630991637706757,-0.020097028464078903,-0.06643794476985931,-0.002065893728286028,0.05730315297842026,-0.016596384346485138,0.006524067372083664,3.32334002450807e-06,-0.6063058376312256,0.031683459877967834,0.04645361751317978,0.2061409056186676,0.30128705501556396,-0.10811281204223633,0.1191827729344368,0.259583443403244,0.38971254229545593,0.004555255174636841,0.006485080346465111,0.3247838020324707,0.09600600600242615,-0.1634676605463028,0.0416550375521183,0.09929683804512024,-0.04929012805223465
-0.1898040771484375,-0.04408407211303711,0.1351783275604248,-0.015303489752113819,0.03820326179265976,-0.008362093940377235,0.4859985113143921,-0.02545475773513317,-0.02741485834121704,2.1546327388932696e-06,-0.6151487231254578,0.02819862961769104,0.20528508722782135,0.21872559189796448,0.4520593285560608,-0.12893635034561157,-0.02688060700893402,0.2596780061721802,0.6238402724266052,0.008890382945537567,0.006312165409326553,0.3221356272697449,0.04726127162575722,-0.16268692910671234,0.04492220655083656,0.20428580045700073,0.1464257687330246
-0.18773460388183594,-0.04141712188720703,0.14527224004268646,-0.011363278143107891,0.1393297165632248,-0.016101719811558723,0.5004503130912781,-0.028686407953500748,-0.07189279049634933,0.0001395824656356126,-0.5393295288085938,0.059742845594882965,0.17941732704639435,0.23109687864780426,0.45985352993011475,-0.14416927099227905,-0.12144073843955994,0.2597825825214386,0.5749114155769348,0.010858466848731041,0.008708415552973747,0.32671257853507996,0.05190618708729744,-0.16426950693130493,0.006626512855291367,0.28446197509765625,0.23004496097564697
-0.17899799346923828,-0.041060447692871094,0.15406757593154907,0.0011849823640659451,0.11098933964967728,-0.030183220282197,0.3705412447452545,-0.03730945289134979,-0.09439568221569061,-5.789731221739203e-05,-0.5536172986030579,0.04846290498971939,0.11941134184598923,0.20891299843788147,0.4352157711982727,-0.15550780296325684,-0.0982637107372284,0.25763794779777527,0.5848253965377808,0.01360288169234991,-0.017232263460755348,0.3351612091064453,0.05718905106186867,-0.16605110466480255,0.012194279581308365,0.29919320344924927,0.32603719830513
-0.1659383773803711,-0.03939056396484375,0.16296343505382538,0.012262336909770966,0.14470966160297394,-0.04919872060418129,0.32335492968559265,-0.04660388454794884,-0.0945102795958519,-4.548477954813279e-05,-0.5227397680282593,0.037937842309474945,0.22693561017513275,0.21527381241321564,0.3526487350463867,-0.1634133756160736,-0.10338705778121948,0.2598295509815216,0.5391138195991516,0.007289715576916933,-0.034741904586553574,0.33682864904403687,0.019625093787908554,-0.1620939075946808,0.04365352913737297,0.1846257448196411,0.27178558707237244
-0.14952373504638672,-0.03356361389160156,0.17403548955917358,0.018357617780566216,0.18828946352005005,-0.07170933485031128,0.16371221840381622,-0.059067659080028534,-0.08333180099725723,-7.749827091174666e-06,-0.4746643900871277,0.02892010286450386,0.3177131414413452,0.21932221949100494,0.3164067268371582,-0.1588434875011444,-0.14323998987674713,0.25966763496398926,0.48617544770240784,-0.007712033111602068,-0.040120553225278854,0.29553404450416565,-0.10461284220218658,-0.12594576179981232,0.08914673328399658,0.0350358784198761,0.17471475899219513
-0.12706470489501953,-0.022182464599609375,0.183395653963089,0.017790313810110092,0.07144540548324585,-0.10049142688512802,0.1423753947019577,-0.07089941948652267,-0.08133085817098618,-2.0836723706452176e-06,-0.5051750540733337,0.02100478485226631,0.3204001188278198,0.22633855044841766,0.36669695377349854,-0.16389639675617218,0.0012398585677146912,0.25978824496269226,0.5236610174179077,-0.015603549778461456,0.027273641899228096,0.2553231120109558,-0.17313675582408905,-0.10842397809028625,0.09911875426769257,-0.14756882190704346,0.09903020411729813
-0.1001138687133789,-0.011398792266845703,0.19746065139770508,0.018285727128386497,0.010656727477908134,-0.1339620053768158,0.19379135966300964,-0.08748447149991989,-0.030339889228343964,1.1739796718757134e-05,-0.5498378872871399,0.013708141632378101,0.34755003452301025,0.2333505004644394,0.3607788681983948,-0.13010501861572266,0.08753404021263123,0.2576507329940796,0.41069936752319336,0.02552594244480133,0.08080293238162994,0.13522523641586304,-0.31862396001815796,-0.09986704587936401,0.06736822426319122,-0.3072691857814789,-0.0891449972987175
-0.06598281860351562,-0.0012912750244140625,0.21463865041732788,0.019709648564457893,0.08133964985609055,-0.17451567947864532,0.106636643409729,-0.1072917953133583,-0.10666462033987045,6.299588858382776e-05,-0.45878809690475464,0.007514363154768944,0.2789599895477295,0.2321350872516632,0.017393656075000763,-0.0843423455953598,0.13266299664974213,0.24373981356620789,0.253975510597229,0.06685645133256912,0.10526344180107117,0.005955848377197981,-0.4455731511116028,-0.13978540897369385,-0.06892998516559601,-0.35432133078575134,-0.2992687523365021
